segmento,pais,produto,faixa_desconto,data,ano,numero_mes,nome_mes,trimestre,unidades_vendidas,preco_fabricacao,preco_venda,vendas_brutas,descontos,vendas_liquidas,custo_mercadoria_vendida,lucro,margem_lucro,percentual_desconto,data_processamento,lucro_zscore,transacao_suspeita,lucro_medio_pais,lucro_relativo_pais,dia_da_semana
CHANNEL PARTNERS,CANADA,PASEO,HIGH,2013-11-01,2013,11,NOVEMBER,4,2222.0,10,12,26664.0,3732.96,22931.04,6666.0,16265.04,70.93,14.0,2025-11-07 21:38:37.145146,0.8086809434402541,False,9948.008970588236,1.6350045570011416,Sexta-feira
ENTERPRISE,MEXICO,VELO,HIGH,2014-02-01,2014,2,FEBRUARY,1,1575.0,120,125,196875.0,27562.5,169312.5,189000.0,0.0,-11.63,14.0,2025-11-07 21:38:37.145146,-1.0116654479529137,False,7735.317946428571,0.0,Sábado
GOVERNMENT,UNITED STATES OF AMERICA,VELO,HIGH,2014-04-01,2014,4,APRIL,2,606.0,120,20,12120.0,1696.8000000000002,10423.2,6060.0,4363.200000000001,41.86,14.0,2025-11-07 21:38:37.145146,-0.5233459986969223,False,9975.668039215687,0.4373842416214811,Terça-feira
SMALL BUSINESS,CANADA,VELO,HIGH,2013-10-01,2013,10,OCTOBER,4,269.0,120,300,80700.0,11298.0,69402.0,67250.0,2152.0,3.1,14.0,2025-11-07 21:38:37.145146,-0.7708184881988587,False,9948.008970588236,0.21632469435466845,Terça-feira
GOVERNMENT,MEXICO,VTT,HIGH,2014-03-01,2014,3,MARCH,1,2903.0,250,7,20321.0,2844.94,17476.06,14515.0,2961.0600000000013,16.94,14.0,2025-11-07 21:38:37.145146,-0.6802703277626987,False,7735.317946428571,0.3827974519608641,Sábado
SMALL BUSINESS,CANADA,VTT,HIGH,2013-10-01,2013,10,OCTOBER,4,269.0,250,300,80700.0,11298.0,69402.0,67250.0,2152.0,3.1,14.0,2025-11-07 21:38:37.145146,-0.7708184881988587,False,9948.008970588236,0.21632469435466845,Terça-feira
SMALL BUSINESS,UNITED STATES OF AMERICA,VTT,HIGH,2014-10-01,2014,10,OCTOBER,4,1010.0,250,300,303000.0,42420.0,260580.0,252500.0,8080.0,3.1,14.0,2025-11-07 21:38:37.145146,-0.1073701715529298,False,9975.668039215687,0.8099708178175575,Quarta-feira
SMALL BUSINESS,CANADA,AMARILLA,HIGH,2014-03-01,2014,3,MARCH,1,888.0,260,300,266400.0,37296.0,229104.0,222000.0,7104.0,3.1,14.0,2025-11-07 21:38:37.145146,-0.2166018782071853,False,9948.008970588236,0.7141127456763776,Sábado
CHANNEL PARTNERS,FRANCE,AMARILLA,HIGH,2014-08-01,2014,8,AUGUST,3,2475.0,260,12,29700.0,4158.0,25542.0,7425.0,18117.0,70.93,14.0,2025-11-07 21:38:37.145146,1.0159481068167038,False,9547.830817307693,1.8974990599077928,Sexta-feira
MIDMARKET,CANADA,AMARILLA,HIGH,2013-10-01,2013,10,OCTOBER,4,1743.0,260,15,26145.0,3660.3,22484.7,17430.0,5054.700000000001,22.48,14.0,2025-11-07 21:38:37.145146,-0.4459548868614534,False,9948.008970588236,0.5081117251647503,Terça-feira
CHANNEL PARTNERS,UNITED STATES OF AMERICA,AMARILLA,HIGH,2014-10-01,2014,10,OCTOBER,4,2914.0,260,12,34968.0,4895.52,30072.48,8742.0,21330.48,70.93,14.0,2025-11-07 21:38:37.145146,1.37559350097584,False,9975.668039215687,2.1382507834209226,Quarta-feira
GOVERNMENT,FRANCE,AMARILLA,HIGH,2014-10-01,2014,10,OCTOBER,4,1731.0,260,7,12117.0,1696.38,10420.62,8655.0,1765.619999999999,16.94,14.0,2025-11-07 21:38:37.145146,-0.8140612615770055,False,9547.830817307693,0.1849236788736764,Quarta-feira
GOVERNMENT,MEXICO,AMARILLA,HIGH,2013-10-01,2013,10,OCTOBER,4,1727.0,260,7,12089.0,1692.46,10396.54,8635.0,1761.5400000000009,16.94,14.0,2025-11-07 21:38:37.145146,-0.8145178859244944,False,7735.317946428571,0.2277269030438899,Terça-feira
MIDMARKET,MEXICO,AMARILLA,HIGH,2013-11-01,2013,11,NOVEMBER,4,1870.0,260,15,28050.0,3927.0,24123.0,18700.0,5423.0,22.48,14.0,2025-11-07 21:38:37.145146,-0.40473558608198396,False,7735.317946428571,0.7010700836807647,Sexta-feira
ENTERPRISE,FRANCE,CARRETERA,HIGH,2014-08-01,2014,8,AUGUST,3,1174.0,3,125,146750.0,22012.5,124737.5,140880.0,0.0,-12.94,15.0,2025-11-07 21:38:37.145146,-1.0116654479529137,False,9547.830817307693,0.0,Sexta-feira
ENTERPRISE,GERMANY,CARRETERA,HIGH,2014-10-01,2014,10,OCTOBER,4,1085.0,3,125,135625.0,20343.75,115281.25,130200.0,0.0,-12.94,15.0,2025-11-07 21:38:37.145146,-1.0116654479529137,False,8134.500666666666,0.0,Quarta-feira
SMALL BUSINESS,MEXICO,MONTANA,HIGH,2014-10-01,2014,10,OCTOBER,4,546.0,5,300,163800.0,24570.0,139230.0,136500.0,2730.0,1.96,15.0,2025-11-07 21:38:37.145146,-0.706130038971236,False,7735.317946428571,0.35292666945389783,Quarta-feira
GOVERNMENT,GERMANY,PASEO,HIGH,2014-03-01,2014,3,MARCH,1,1158.0,10,20,23160.0,3474.0,19686.0,11580.0,8106.0,41.18,15.0,2025-11-07 21:38:37.145146,-0.10446031051500906,False,8134.500666666666,0.9964963225360033,Sábado
MIDMARKET,CANADA,PASEO,HIGH,2014-04-01,2014,4,APRIL,2,1614.0,10,15,24210.0,3631.5,20578.5,16140.0,4438.5,21.57,15.0,2025-11-07 21:38:37.145146,-0.5149185934601751,False,9948.008970588236,0.44616968210650365,Terça-feira
GOVERNMENT,MEXICO,PASEO,HIGH,2014-04-01,2014,4,APRIL,2,2535.0,10,7,17745.0,2661.75,15083.25,12675.0,2408.25,15.97,15.0,2025-11-07 21:38:37.145146,-0.7421395693155052,False,7735.317946428571,0.31133174055397417,Terça-feira
MIDMARKET,CANADA,PASEO,HIGH,2014-08-01,2014,8,AUGUST,3,2559.0,10,15,38385.0,5757.75,32627.25,25590.0,7037.25,21.57,15.0,2025-11-07 21:38:37.145146,-0.22407238683338565,False,9948.008970588236,0.7074028602915383,Sexta-feira
GOVERNMENT,UNITED STATES OF AMERICA,PASEO,HIGH,2013-10-01,2013,10,OCTOBER,4,267.0,10,20,5340.0,801.0,4539.0,2670.0,1869.0,41.18,15.0,2025-11-07 21:38:37.145146,-0.8024912064193036,False,9975.668039215687,0.1873558735768583,Terça-feira
ENTERPRISE,GERMANY,PASEO,HIGH,2014-10-01,2014,10,OCTOBER,4,1085.0,10,125,135625.0,20343.75,115281.25,130200.0,0.0,-12.94,15.0,2025-11-07 21:38:37.145146,-1.0116654479529137,False,8134.500666666666,0.0,Quarta-feira
MIDMARKET,GERMANY,PASEO,HIGH,2014-10-01,2014,10,OCTOBER,4,1175.0,10,15,17625.0,2643.75,14981.25,11750.0,3231.25,21.57,15.0,2025-11-07 21:38:37.145146,-0.650031275692091,False,8134.500666666666,0.3972278241049174,Quarta-feira
CHANNEL PARTNERS,UNITED STATES OF AMERICA,PASEO,HIGH,2014-12-01,2014,12,DECEMBER,4,914.0,10,12,10968.0,1645.2,9322.8,2742.0,6580.799999999999,70.59,15.0,2025-11-07 21:38:37.145146,-0.2751572357087289,False,9975.668039215687,0.6596851433036859,Segunda-feira
GOVERNMENT,FRANCE,PASEO,HIGH,2014-12-01,2014,12,DECEMBER,4,293.0,10,20,5860.0,879.0,4981.0,2930.0,2051.0,41.18,15.0,2025-11-07 21:38:37.145146,-0.7821221791538584,False,9547.830817307693,0.21481319047694888,Segunda-feira
CHANNEL PARTNERS,MEXICO,VELO,HIGH,2014-03-01,2014,3,MARCH,1,500.0,120,12,6000.0,900.0,5100.0,1500.0,3600.0,70.59,15.0,2025-11-07 21:38:37.145146,-0.608761611933119,False,7735.317946428571,0.46539780587327184,Sábado
MIDMARKET,FRANCE,VELO,HIGH,2014-05-01,2014,5,MAY,2,2826.0,120,15,42390.0,6358.5,36031.5,28260.0,7771.5,21.57,15.0,2025-11-07 21:38:37.145146,-0.14189679194518168,False,9547.830817307693,0.8139545147691898,Quinta-feira
ENTERPRISE,FRANCE,VELO,HIGH,2014-09-01,2014,9,SEPTEMBER,3,663.0,120,125,82875.0,12431.25,70443.75,79560.0,0.0,-12.94,15.0,2025-11-07 21:38:37.145146,-1.0116654479529137,False,9547.830817307693,0.0,Segunda-feira
CHANNEL PARTNERS,UNITED STATES OF AMERICA,VELO,HIGH,2014-12-01,2014,12,DECEMBER,4,914.0,120,12,10968.0,1645.2,9322.8,2742.0,6580.799999999999,70.59,15.0,2025-11-07 21:38:37.145146,-0.2751572357087289,False,9975.668039215687,0.6596851433036859,Segunda-feira
GOVERNMENT,CANADA,VTT,HIGH,2014-07-01,2014,7,JULY,3,865.5,250,20,17310.0,2596.5,14713.5,8655.0,6058.5,41.18,15.0,2025-11-07 21:38:37.145146,-0.3336118672512674,False,9948.008970588236,0.6090163386374343,Terça-feira
MIDMARKET,GERMANY,VTT,HIGH,2014-07-01,2014,7,JULY,3,492.0,250,15,7380.0,1107.0,6273.0,4920.0,1353.0,21.57,15.0,2025-11-07 21:38:37.145146,-0.8602407562488076,False,8134.500666666666,0.16632858677414417,Terça-feira
GOVERNMENT,UNITED STATES OF AMERICA,VTT,HIGH,2013-10-01,2013,10,OCTOBER,4,267.0,250,20,5340.0,801.0,4539.0,2670.0,1869.0,41.18,15.0,2025-11-07 21:38:37.145146,-0.8024912064193036,False,9975.668039215687,0.1873558735768583,Terça-feira
MIDMARKET,GERMANY,VTT,HIGH,2014-10-01,2014,10,OCTOBER,4,1175.0,250,15,17625.0,2643.75,14981.25,11750.0,3231.25,21.57,15.0,2025-11-07 21:38:37.145146,-0.650031275692091,False,8134.500666666666,0.3972278241049174,Quarta-feira
ENTERPRISE,GERMANY,VTT,HIGH,2014-11-01,2014,11,NOVEMBER,4,552.0,250,125,69000.0,10350.0,58650.0,66240.0,0.0,-12.94,15.0,2025-11-07 21:38:37.145146,-1.0116654479529137,False,8134.500666666666,0.0,Sábado
GOVERNMENT,FRANCE,VTT,HIGH,2014-12-01,2014,12,DECEMBER,4,293.0,250,20,5860.0,879.0,4981.0,2930.0,2051.0,41.18,15.0,2025-11-07 21:38:37.145146,-0.7821221791538584,False,9547.830817307693,0.21481319047694888,Segunda-feira
SMALL BUSINESS,MEXICO,AMARILLA,HIGH,2014-10-01,2014,10,OCTOBER,4,546.0,260,300,163800.0,24570.0,139230.0,136500.0,2730.0,1.96,15.0,2025-11-07 21:38:37.145146,-0.706130038971236,False,7735.317946428571,0.35292666945389783,Quarta-feira
GOVERNMENT,MEXICO,MONTANA,HIGH,2014-02-01,2014,2,FEBRUARY,1,1368.0,5,7,9576.0,1436.4,8139.6,6840.0,1299.6000000000004,15.97,15.0,2025-11-07 21:38:37.145146,-0.8662171631497678,False,7735.317946428571,0.16800860792025119,Sábado
GOVERNMENT,CANADA,PASEO,HIGH,2014-04-01,2014,4,APRIL,2,723.0,10,7,5061.0,759.1500000000001,4301.85,3615.0,686.8500000000001,15.97,15.0,2025-11-07 21:38:37.145146,-0.9347947535723037,False,9948.008970588236,0.06904396669028998,Terça-feira
CHANNEL PARTNERS,UNITED STATES OF AMERICA,VTT,HIGH,2014-05-01,2014,5,MAY,2,1806.0,250,12,21672.0,3250.8,18421.2,5418.0,13003.2,70.59,15.0,2025-11-07 21:38:37.145146,0.4436232077505853,False,9975.668039215687,1.3034916507729288,Quinta-feira
